6,,,,,,,,,,,,,,,0.001633961,,,,,,,,,,0.001633961
incept,,,,,,,,,,,,,,,0.001633961,,,,,,,,,,0.001633961
july-septemb,,,,,,,,,,,,,,,0.001633961,,,,,,,,,,0.001633961
consum,,,,,0.001917004,,,,0.000681277,,,,,,,0.00347577,,,0.000427322,,,,,,0.001625343
wheel,,0.00210229,,,,,,,,,,,,,,,,,,0.00114741,,,,,0.00162485
period,,,,,,,,,,,,,,0.000665659,0.002555174,,,,,,,,,,0.001610417
eight,,,,0.001547204,,,,,,,0.000486989,,,,,,,,,,,,0.002791197,,0.001608463
consensu,,,,0.001848889,,,,,,,,,,0.001331319,,,,,,,,,,,0.001590104
defect,,,,,,,,,,,,,,,,0.002410191,,,,0.00076494,,,,,0.001587565
unveil,,,,,0.001483197,,,,,,,,,0.000557043,,,,,,,0.002721782,,,,0.001587341
cost,,,0.001371168,0.001167125,,,,,,,,,,0.000420202,,,,,0.000748207,,0.004106324,,,,0.001562605
industri,,,0.001817694,,,,,,,,,0.001378026,,,,,,,0.001487795,,,,,,0.001561172
optim,,,0.002172121,,,,,,0.000944831,,,,,,,,,,,,,,,,0.001558476
done,,,0.002172121,,,,,,0.000944831,,,,,,,,,,,,,,,,0.001558476
heavyweight,,,,,0.002658602,,,,,0.000438101,,,,,,,,,,,,,,,0.001548351
sank,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
thursday,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
pull,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
watchdog,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
pickup,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
substant,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
loos,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
trim,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
glass,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
crack,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
easili,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
jake,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
yet,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
satisfi,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
modesrom,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
roar,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
fire,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
insid,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
valentin,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
competitiontesla,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
slide,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
amazon,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
aurora,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
statu,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
symbol,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
want,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
19th,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
buick,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
subaru,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
33,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
four,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
genesi,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
lexu,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
safest,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
correct,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
experienc,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
referenc,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
refund,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
37,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
29123,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
lowest,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
jan,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
dalvin,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
dalvinbrown,,,,,,,,,,,,,,,,0.001541248,,,,,,,,,0.001541248
new,0.002700901,0.000518701,,,0.000437307,,,0.000293211,,,,,0.000275429,0.000164239,,0.000297335,0.000859291,0.001690856,0.000146221,,0.001604986,0.009289462,0.001645918,,0.001532604
corner,,,0.002172121,,0.000886201,,,,,,,,,,,,,,,,,,,,0.001529161
potenti,,,,,0.002658602,,,,,,,,,,,,,,,0.00038247,,,,,0.001520536
nasdaqtsla,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
bang,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
roll,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
diver,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
insult,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
sue,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
cant,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
ding,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
teflon,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
theyr,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
all-tim,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
125,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
timefram,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
correl,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
despir,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
protest,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
bizarr,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
antic,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
practic,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
bulletproof,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
tougher,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
recently-announc,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
super-tough,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
cybertruck,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
embarrass,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
mishap,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
live,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
stage,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
perhap,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
truli,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
staffer,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
97,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
categori,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
chain,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
steadi,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
shown,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
bulk,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
nasdaqaapl,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
90,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
submit,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
signal,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
thinknum,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
social,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
app,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
creat,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
comprehens,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
gaug,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
staf,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
further,,,,,,,,0.001519873,,,,,,,,,,,,,,,,,0.001519873
outcom,,,,,,,,,,,,,,,,,,,0.001515885,,,,,,0.001515885
92,,,,,,,,,,,,,,,,,,,0.001515885,,,,,,0.001515885
epidem,,,,,,,,,,,,,,,,,,,0.001515885,,,,,,0.001515885
econom,,,,,,,,,,,,,,,,,,,0.001515885,,,,,,0.001515885
dealer,,,,,,,,,,,,,,,,,,,0.001515885,,,,,,0.001515885
shut,,,,,,,,,,,,,,,,,,,0.001515885,,,,,,0.001515885
cui,,,,,,,,,,,,,,,,,,,0.001515885,,,,,,0.001515885
europ,,,,,,,,,,,,,,,,,,,0.001515885,,,,,,0.001515885
bhushan,,,,,,,,,,,,,,,,,,,0.001515885,,,,,,0.001515885
hour,,,,,,,,,0.001889663,,,,0.00111631,,,,,,,,,,,,0.001502987
histori,,,,,,,,,,0.000438101,,,,,0.002555174,,,,,,,,,,0.001496637
rank,,,,,,,,,,,0.000581945,,,,,0.002410191,,,,,,,,,0.001496068
le,,,,,,,,,,,,0.001646724,,0.001331319,,,,,,,,,,,0.001489021
fiat,,,,,,,,,,,0.00148855,,,,,,,,,,,,,,0.00148855
chrysler,,,,,,,,,,,0.00148855,,,,,,,,,,,,,,0.00148855
doesnt,,,,,,,,,,,0.00148855,,,,,,,,,,,,,,0.00148855
gartner,,,,,,,,,,,0.00148855,,,,,,,,,,,,,,0.00148855
ramsey,,,,,,,,,,,0.00148855,,,,,,,,,,,,,,0.00148855
run-up,,,,,,,,,,,0.00148855,,,,,,,,,,,,,,0.00148855
keeney,,,,,,,,,,,0.00148855,,,,,,,,,,,,,,0.00148855
almost,,,,0.001848889,,,,,,,,,0.00111631,,,,,,,,,,,,0.0014826
contribut,,,,,,,,,,,,,,,,,,,,0.001467471,,,,,0.001467471
dont,,,,,,,,,,,,,,,,,,,,0.001467471,,,,,0.001467471
nhtsa,,,,,,,,,,,,,,,,,,,,0.001467471,,,,,0.001467471
regul,,,,,,,,,,,,,,,,,,,,0.001467471,,,,,0.001467471
median,,,,,,,,,,,,,,,,,,,,0.001467471,,,,,0.001467471
off-ramp,,,,,,,,,,,,,,,,,,,,0.001467471,,,,,0.001467471
review,,,,,,,,0.001188382,,,,,,,,,0.00174135,,,,,,,,0.001464866
far,,,,,,,,,,,,0.001646724,,,0.001277587,,,,,,,,,,0.001462156
septemb,,,,,,,,,,,,,,,0.001277587,,,,,,0.001626248,,,,0.001451917
35000,,,,,,,,,,,,,,,0.001277587,,,,,,0.001626248,,,,0.001451917
confid,,,,,,,,,,,,,0.002232621,0.000665659,,,,,,,,,,,0.00144914
more,,,,,,,,,,,,,0.002232621,0.000665659,,,,,,,,,,,0.00144914
critic,,0.000700763,0.002172121,,,,,,,,,,,,,,,,,,,,,,0.001436442
earnest,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
funni,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
outsel,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
outsold,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
overnight,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
byword,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
kleenex,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
facial,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
tissu,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
coke,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
soft,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
drink,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
fact,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
usual,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
yardstick,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
shouldnt,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
spaciou,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
interior,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
tech-heavi,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
rout,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
instrument,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
15-inch,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
touchscreen,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
weve,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
acclim,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
either,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
reson,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
threshold,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
accept,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
substitut,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
onli,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
manag,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
vast,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
network,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
viabl,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
long-dist,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
qualif,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
qualiti,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
consist,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
shaki,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
tesla—in,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
form,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
another—wil,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
thatll,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
breed,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
winner,,,,,,,,,,,,,0.001427697,,,,,,,,,,,,0.001427697
bring,,,,,,,,,,,,,,,,,,,0.001185264,,,,0.001667723,,0.001426493
incred,,,0.002172121,,,,,,,,,,,0.000665659,,,,,,,,,,,0.00141889
bodi,,,,,,,,,,,,,,,,0.001205095,,,,,0.001626248,,,,0.001415672
senior,,,,,,,,,,,,,,,,0.001205095,,,,,0.001626248,,,,0.001415672
twitter,,,,,,,,,,,,,,,,0.001205095,,,,,0.001626248,,,,0.001415672
estim,,,,0.002666309,,,,,,0.000631791,,,,0.001439935,0.000921213,,,,,,,,,,0.001414812
oper,,0.002345676,,,,,,,,,,,,,,,0.000728606,0.001146962,,,,,,,0.001407081
competitor,,,0.001817694,,,,,,,,0.001460966,,0.000934161,,,,,,,,,,,,0.001404273
buy,,,,,,,,,0.000681277,,0.000839232,,0.003219694,,,0.000868943,,,,,,,,,0.001402286
center,,,,,0.000886201,,,,,,,,,,,,,,,0.001912349,,,,,0.001399275
46,,,,0.001848889,,,,,0.000944831,,,,,,,,,,,,,,,,0.00139686
charger,,,,,,,,,,,,,0.00111631,,,,,,,,,,0.001667723,,0.001392016
build,,,,,,,,,,,,,0.000934161,,,,,0.001146962,,,,,0.002093398,,0.001391507
state,,,,,,,,,,0.00024441,,,,,,,0.003400161,0.001529282,,0.000853498,0.000907261,,0.001395598,,0.001388368
year-end,,,0.002172121,,,,,,,,,,,,,,,,0.000592632,,,,,,0.001382377
data,,,,,0.000639001,,,0.003427565,,,,,,,,,0.000627806,,,0.000827348,,,,,0.00138043
bear,,,,,,,,,0.001889663,,,,,,,,0.000870675,,,,,,,,0.001380169
ark,,,0.002172121,,,,,,,,0.000581945,,,,,,,,,,,,,,0.001377033
105,,,0.002172121,,,,,,,,0.000581945,,,,,,,,,,,,,,0.001377033
wait,,,,0.001848889,0.000886201,,,,,,,,,,,,,,,,,,,,0.001367545
cnbc,,,,0.001848889,,,,,,0.000876201,,,,,,,,,,,,,,,0.001362545
“,,,0.00076527,0.001302781,,,,,0.001997267,0.00200654,0.001025139,,,0.003048779,0.000450112,,0.001227006,,0.000417586,,,,0.001175126,,0.001341561
12,,,,0.001848889,,,,,,,,,,,,,,,,,,,0.000833861,,0.001341375
momentum,,,,0.001848889,,,,,,,,,,,,,,,,,,,0.000833861,,0.001341375
offer,,,,,0.001917004,,,,,,,,0.00241477,,,,,,0.000427322,,,,0.000601262,,0.001340089
post,,,,0.002062938,,,,0.003977889,,0.00048882,0.000324659,0.000459342,,,0.000712748,,,,,,,,,,0.001337733
win,,,,0.001848889,,,,,,,,0.000823362,,,,,,,,,,,,,0.001336125
demonstr,,,,0.001848889,,,,,,,,0.000823362,,,,,,,,,,,,,0.001336125
benefit,,,0.001817694,,0.001483197,,,,,,,,,,,,,,,,,,0.000697799,,0.001332896
palo,,,,,,,,,,,,,,,0.001277587,,,0.001370605,,,,,,,0.001324096
alto,,,,,,,,,,,,,,,0.001277587,,,0.001370605,,,,,,,0.001324096
3,,,,0.001302781,,,,,0.000332878,0.000154349,0.000205028,,0.0051128,0.001172607,0.000900225,0.002547436,,,,,0.001145901,,0.000293781,,0.001316779
cash,,,,0.003094407,,,,,,0.000366615,0.000486989,,,,,,,,,,,,,,0.001316004
forward,,,,,,,,,,0.000876201,,,,,,,0.00174135,,,,,,,,0.001308776
isnt,,,,,,,,,,,,,0.002232621,,,,,,,0.00038247,,,,,0.001307545
lane,,0.000700763,,,,,,,,,,,,,,,,,,0.001912349,,,,,0.001306556
anoth,,,0.002172121,,,,,,,0.000438101,,,,,,,,,,,,,,,0.001305111
808,,,0.002172121,,,,,,,0.000438101,,,,,,,,,,,,,,,0.001305111
556,,,0.002172121,,,,,,,0.000438101,,,,,,,,,,,,,,,0.001305111
littl,,,0.002172121,,,,,,,0.000438101,,,,,,,,,,,,,,,0.001305111
chief,,,0.002172121,,,,,,,0.000438101,,,,,,,,,,,,,,,0.001305111
factset,,,,,,,,,,,,,,0.001331319,0.001277587,,,,,,,,,,0.001304453
motor,,,,,,,,,,,0.000486989,0.000689013,,,,,,,,,0.002721782,,,,0.001299261
car,,0.000977365,,,,,,,0.000790662,0.000611025,0.000649318,0.001378026,0.003113869,0.000185681,0.002138243,0.002016917,,,0.001322484,0.000960185,0.001360891,,,,0.001292056
third,,,,,,,,,,0.000366615,,,,,0.002138243,,,,,,0.001360891,,,,0.001288583
share,,,0.002880976,0.00245226,,,,0.001576201,0.00125317,0.000774762,,,,0.000294297,,0.00053279,,,0.000524022,,,,,,0.00128606
think,,0.000347474,,,0.000439424,0.007040821,,,,0.000217233,0.000288558,,,0.000330068,,,,,0.000293857,,,,,,0.001279634
known,,,0.002172121,,,,,,,,,,,,,,,,,0.00038247,,,,,0.001277296
investig,,0.001401527,,,,,,,,,,,,,,,,,,0.00114741,,,,,0.001274468
steer,,0.001401527,,,,,,,,,,,,,,,,,,0.00114741,,,,,0.001274468
gore,,0.001401527,,,,,,,,,,,,,,,,,,0.00114741,,,,,0.001274468
necessari,,,,,,,,,,,,,,,,,0.000870675,,,,,,0.001667723,,0.001269199
high,,,,,,,,0.001713782,0.000681277,,,0.001781073,,,,0.000868943,,,,,,,,,0.001261269
electric-vehicl,,,,0.001848889,,,,,,,,,,0.000665659,,,,,,,,,,,0.001257274
shot,,,,0.001848889,,,,,,,,,,0.000665659,,,,,,,,,,,0.001257274
after-hour,,,,0.001848889,,,,,,,,,,0.000665659,,,,,,,,,,,0.001257274
impress,,,,0.001848889,,,,,,,,,,0.000665659,,,,,,,,,,,0.001257274
”,,,0.00076527,0.001302781,,,,,0.001997267,0.00200654,0.001230167,,,0.002579736,0.000450112,,0.000613503,,0.000417586,,,,0.001175126,,0.001253809
competit,,,,,,,,,,,,,0.00111631,,,,,0.001370605,,,,,,,0.001243458
die,,0.00210229,,,,,,,,,,,,,,,,,,0.00038247,,,,,0.00124238
monitor,,0.00210229,,,,,,,,,,,,,,,,,,0.00038247,,,,,0.00124238
repeatedli,,,,,,,,,,,,,,,0.001277587,0.001205095,,,,,,,,,0.001241341
also,,0.000390946,,,,,,,0.000263554,0.00024441,0.00016233,,0.000311387,,0.000356374,0.000336153,0.000242869,,0.001157174,0.000426749,,0.01050223,0.000465199,,0.001238281
design,,0.002345676,,,,,,,,,,,,,,,0.000728606,,,0.000640124,,,,,0.001238135
thing,,,,,0.000741598,,,,,,0.000486989,,,,,,,,0.002479658,,,,,,0.001236082
combin,,,,,,,,,0.001889663,,0.000581945,,,,,,,,,,,,,,0.001235804
smaller,,,,,,,,,,,,0.000823362,,,,,,,,,0.001626248,,,,0.001224805
look,,,,,,,,,,,,,0.001609847,,,,0.001255613,,0.000854643,,0.001172617,,,,0.00122318
sold,,,,,,,,,,,0.001163891,,,,0.001277587,,,,,,,,,,0.001220739
seller,,,,,,,,,,,0.001163891,,,,0.001277587,,,,,,,,,,0.001220739
rumor,,,,,0.001772401,,,,,,,,,0.000665659,,,,,,,,,,,0.00121903
although,,,,,0.001772401,,,,,,,,,0.000665659,,,,,,,,,,,0.00121903
rocket,,,,0.001848889,,,,,,,0.000581945,,,,,,,,,,,,,,0.001215417
persist,,,,0.001848889,,,,,,,0.000581945,,,,,,,,,,,,,,0.001215417
862,,,,0.001848889,,,,,,,0.000581945,,,,,,,,,,,,,,0.001215417
sentiment,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
significantli,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
underperform,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
broader,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
rose,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
intraday,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
15,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
28,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
sp,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
index,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
suiss,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
defin,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
name,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
electrif,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
visit,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
reinforc,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
powertrain,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
comparison,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
44,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
cellpack,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
capac,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
client,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
maintain,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
sell-equival,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
websit,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
tesmanian,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
batch,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
made-in-china,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
reserv,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
holder,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
immin,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
given,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
channel,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
variou,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
watcher,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
trend,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
hibern,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
195,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
373,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
oppenheim,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
colin,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
smooth,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
begun,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
filter,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
multipl,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
outlet,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
near-term,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
enthusiasm,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
lawmak,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
reviv,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
certain,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
buoy,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
lobbyist,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
consid,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
white,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
hous,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
lobbi,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
assist,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
dana,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
hull,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
httpswwwdetroitnewscomstorybusinessautos20191216tesla-jumps-rush-good-news-put-cynics-hibernation40836847,,,,,,,,,0.001208385,,,,,,,,,,,,,,,,0.001208385
ground,,,,,,,,,,,,,0.00111631,,0.001277587,,,,,,,,,,0.001196949
test,,,,,,,,0.001188382,,,,,,,,0.001205095,,,,,,,,,0.001196739
window,,,,,,,,0.001188382,,,,,,,,0.001205095,,,,,,,,,0.001196739
reflect,,,,,,,,0.001188382,,,,,,,,0.001205095,,,,,,,,,0.001196739
profit,,,0.001211796,0.002062938,,,,,,0.000977641,0.000973977,0.000459342,,,0.001425495,,,,,,,,,,0.001185198
set,,,,,,,,0.001988945,,,,,,0.000557043,,0.001008459,,,,,,,,,0.001184815
on,,,0.001817694,,,,,,,0.00073323,,,,,,,,,0.000991863,,,,,,0.001180929
